,tsne_x,tsne_y,robo_group,title,paragraphs,sponsor,url
466,-4081835249.637745,-519648315.3626869,19,HR1151 Credit Union Membership Access Act 105th Congress 1997 1998,137,"Rep. McKeon, Howard P. ""Buck"" [R-CA-25]",https://www.congress.gov/bill/105th-congress/house-bill/1385/text
467,388687123.4370749,-663858408.3292687,19,S342 A bill to extend certain privileges exemptions and immunities to Hong Kong Economic and Trade Offices 105th Congress 1997 1998,12,"Rep. Campbell, Tom [R-CA-15]",https://www.congress.gov/bill/105th-congress/house-bill/3152/text
468,-2845946215.9923387,-1357954150.3001165,1,HR1385 Workforce Investment Partnership Act of 1998 105th Congress 1997 1998,1503,"Rep. Skeen, Joe [R-NM-2]",https://www.congress.gov/bill/105th-congress/house-bill/3731/text
469,413713640.89257765,220090939.80292347,19,HR3152 Amy Somers Volunteers at Food Banks Act 105th Congress 1997 1998,14,"Rep. Gingrich, Newt [R-GA-6]",https://www.congress.gov/bill/105th-congress/house-bill/4354/text
470,1333839534.6746204,443648811.1461022,14,HR3731 To designate the auditorium located within the Sandia Technology Transfer Center in Albuquerque New Mexico as the Steve Schiff Auditorium 105th Congress 1997 1998,16,"Rep. Richardson, Bill [D-NM-3]",https://www.congress.gov/bill/105th-congress/house-bill/434/text
471,-960218096.0756142,557245035.87409,5,HR4354 To establish the United States Capitol Police Memorial Fund on behalf of the families of Detective John Michael Gibson and Private First Class Jacob Joseph Chestnut of the United States Capitol Police 105th Congress 1997 1998,20,"Rep. Hyde, Henry J. [R-IL-6]",https://www.congress.gov/bill/105th-congress/house-bill/1085/text
472,323427533.1384757,1908933160.1518326,3,HR434 To provide for the conveyance of small parcels of land in the Carson National Forest and the Santa Fe National Forest New Mexico to the village of El Rito and the town of Jemez Springs New Mexico 105th Congress 1997 1998,12,"Rep. Shuster, Bud [R-PA-9]",https://www.congress.gov/bill/105th-congress/house-bill/3504/text
473,-124099669.56408119,-866540614.12789,19,HR1085 To revise codify and enact without substantive change certain general and permanent laws related to patriotic and national observances ceremonies and organizations as title 36 United States Code Patriotic and National Observances Ceremonies and Organizations 105th Congress 1997 1998,2975,"Rep. Norton, Eleanor Holmes [D-DC-At Large]",https://www.congress.gov/bill/105th-congress/house-bill/4237/text
474,2189887056.944995,-3730238682.555175,11,HR3504 John F Kennedy Center for the Performing Arts Authorization Act of 1998 105th Congress 1997 1998,23,"Sen. Coverdell, Paul [R-GA]",https://www.congress.gov/bill/105th-congress/senate-bill/2344/text
475,-455084916.00982374,-192889320.72511876,19,HR4237 To amend the District of Columbia Convention Center and Sports Arena Authorization Act of 1995 to revise the revenues and activities covered under such Act and for other purposes 105th Congress 1997 1998,13,"Rep. Jones, Walter B., Jr. [R-NC-3]",https://www.congress.gov/bill/105th-congress/house-bill/765/text
476,-7560227486.981933,-341054260.03333026,11,S2344 Emergency Farm Financial Relief Act 105th Congress 1997 1998,12,"Rep. Towns, Edolphus [D-NY-10]",https://www.congress.gov/bill/105th-congress/house-bill/363/text
477,1415685634.5129948,8059487727.685695,13,HR765 Shackleford Banks Wild Horses Protection Act 105th Congress 1997 1998,16,"Rep. Gekas, George W. [R-PA-17]",https://www.congress.gov/bill/105th-congress/house-bill/872/text
478,18902199.180863738,-101118122.04439479,8,HR363 To amend section 2118 of the Energy Policy Act of 1992 to extend the Electric and Magnetic Fields Research and Public Information Dissemination Program 105th Congress 1997 1998,12,"Sen. Hatch, Orrin G. [R-UT]",https://www.congress.gov/bill/105th-congress/senate-bill/1759/text
479,300701012.7655264,-12571146.36360681,19,HR872 Biomaterials Access Assurance Act of 1998 105th Congress 1997 1998,60,"Sen. Glenn, John H., Jr. [D-OH]",https://www.congress.gov/bill/105th-congress/senate-bill/1800/text
480,3313821282.544097,-310181801.6268617,19,S1759 A bill to grant a Federal charter to the American GI Forum of the United States 105th Congress 1997 1998,46,"Sen. Hatch, Orrin G. [R-UT]",https://www.congress.gov/bill/105th-congress/senate-bill/2143/text
481,3063593814.150441,-3390872682.608982,2,S1800 A bill to designate the Federal building and United States courthouse located at 85 Marconi Boulevard in Columbus Ohio as the Joseph P Kinneary United States Courthouse 105th Congress 1997 1998,13,"Rep. Sensenbrenner, F. James, Jr. [R-WI-9]",https://www.congress.gov/bill/105th-congress/house-bill/3824/text
482,186643672.28313416,-74999178.69430731,19,S2143 A bill to amend chapter 45 of title 28 United States Code to authorize the Administrative Assistant to the Chief Justice to accept voluntary services and for other purposes 105th Congress 1997 1998,13,"Sen. Lott, Trent [R-MS]",https://www.congress.gov/bill/105th-congress/senate-joint-resolution/54/text
483,-413905959.655607,-1303576629.9290257,1,HR3824 Amending the Fastener Quality Act to exempt from its coverage certain fasteners approved by the Federal Aviation Administration for use in aircraft 105th Congress 1997 1998,18,"Rep. Barton, Joe [R-TX-6]",https://www.congress.gov/bill/105th-congress/house-bill/629/text
484,214472402.97357497,1525276148.1641412,16,SJRes54 A joint resolution finding the Government of Iraq in unacceptable and material breach of its international obligations 105th Congress 1997 1998,19,"Rep. Packard, Ron [R-CA-48]",https://www.congress.gov/bill/105th-congress/house-bill/4059/text
485,-3338515245.467308,-5065369472.375238,9,HR629 Texas Low Level Radioactive Waste Disposal Compact Consent Act 105th Congress 1997 1998,69,"Sen. Gorton, Slade [R-WA]",https://www.congress.gov/bill/105th-congress/senate-bill/1683/text
486,452640821.6414783,35894119.75167157,16,HR4059 Military Construction Appropriations Act 1999 105th Congress 1997 1998,79,"Sen. Shelby, Richard C. [R-AL]",https://www.congress.gov/bill/105th-congress/senate-bill/1883/text
487,2642292683.898876,-1514378008.0485296,3,S1683 A bill to transfer administrative jurisdiction over part of the Lake Chelan National Recreation Area from the Secretary of the Interior to the Secretary of Agriculture for inclusion in the Wenatchee National Forest 105th Congress 1997 1998,14,"Rep. Roukema, Marge [R-NJ-5]",https://www.congress.gov/bill/105th-congress/house-bill/1306/text
488,12973091145.218273,459647174.2177576,13,S1883 Marion National Fish Hatchery and Claude Harris National Aquacultural Research Center Conveyance Act 105th Congress 1997 1998,17,"Rep. Livingston, Bob [R-LA-1]",https://www.congress.gov/bill/105th-congress/house-joint-resolution/128/text
489,-2010417837.6367483,-229482663.94163293,19,HR1306 Riegle Neal Amendments Act of 1997 105th Congress 1997 1998,18,"Sen. Enzi, Michael B. [R-WY]",https://www.congress.gov/bill/105th-congress/senate-bill/2112/text
490,4933817070.576962,-3167276044.1498165,5,HJRes128 Making continuing appropriations for the fiscal year 1999 and for other purposes 105th Congress 1997 1998,27,"Rep. Saxton, Jim [R-NJ-3]",https://www.congress.gov/bill/105th-congress/house-bill/1856/text
491,-6437629205.591584,5202050619.787361,0,S2112 Postal Employees Safety Enhancement Act 105th Congress 1997 1998,24,"Sen. Campbell, Ben Nighthorse [R-CO]",https://www.congress.gov/bill/105th-congress/senate-bill/1695/text
492,-1570710817.508676,-1230772742.0623903,13,HR1856 National Wildlife Refuge System Volunteer and Community Partnership Enhancement Act of 1998 105th Congress 1997 1998,36,"Rep. McKeon, Howard P. ""Buck"" [R-CA-25]",https://www.congress.gov/bill/105th-congress/house-bill/6/text
493,-303690141.48134923,-968249259.7984455,13,S1695 Sand Creek Massacre National Historic Site Preservation Act of 1998 105th Congress 1997 1998,23,"Rep. McDade, Joseph M. [R-PA-10]",https://www.congress.gov/bill/105th-congress/house-bill/4060/text
494,2107922055.468034,-971104865.6661495,1,HR6 Higher Education Amendments of 1998 105th Congress 1997 1998,1628,"Sen. DeWine, Mike [R-OH]",https://www.congress.gov/bill/105th-congress/senate-bill/1379/text
495,-494232780.29403466,298137374.7145779,5,HR4060 Energy and Water Development Appropriations Act 1999 105th Congress 1997 1998,183,"Rep. Greenwood, James C. [R-PA-8]",https://www.congress.gov/bill/105th-congress/house-bill/3096/text
496,266194652.90992802,528785438.8425169,19,S1379 Nazi War Crimes Disclosure Act 105th Congress 1997 1998,27,"Rep. Bliley, Tom [R-VA-7]",https://www.congress.gov/bill/105th-congress/house-bill/4382/text
497,-604415922.4267261,1354730406.3490996,8,HR3096 To correct a provision relating to termination of benefits for convicted persons 105th Congress 1997 1998,11,"Rep. Livingston, Bob [R-LA-1]",https://www.congress.gov/bill/105th-congress/house-joint-resolution/133/text
498,3336445164.5060654,719542559.815481,1,HR4382 Mammography Quality Standards Reauthorization Act of 1998 105th Congress 1997 1998,38,"Rep. Burton, Dan [R-IN-6]",https://www.congress.gov/bill/105th-congress/house-bill/1553/text
499,545695439.1612277,-859702747.2974708,4,HJRes133 Making further continuing appropriations for the fiscal year 1999 and for other purposes 105th Congress 1997 1998,9,"Sen. Lieberman, Joseph I. [D-CT]",https://www.congress.gov/bill/105th-congress/senate-bill/1355/text
500,1410717479.321529,-814390920.8384324,11,HR1553 To amend the President John F Kennedy Assassination Records Collection Act of 1992 to extend the authorization of the Assassination Records Review Board until September 30 1998 105th Congress 1997 1998,12,"Sen. DeWine, Mike [R-OH]",https://www.congress.gov/bill/105th-congress/senate-bill/2022/text
501,703331840.9271064,-29097739.168744955,2,S1355 An act to designate the United States courthouse located at 141 Church Street in New Haven Connecticut as the Richard C Lee United States Courthouse 105th Congress 1997 1998,14,"Sen. Thompson, Fred [R-TN]",https://www.congress.gov/bill/105th-congress/senate-bill/2071/text
502,708857920.3449191,453258875.009324,19,S2022 Crime Identification Technology Act of 1998 105th Congress 1997 1998,126,"Rep. Solomon, Gerald B. H. [R-NY-22]",https://www.congress.gov/bill/105th-congress/house-joint-resolution/131/text
503,9589787266.481798,-4392238049.648493,8,S2071 A bill to extend a quarterly financial report program administered by the Secretary of Commerce 105th Congress 1997 1998,11,"Rep. Livingston, Bob [R-LA-1]",https://www.congress.gov/bill/105th-congress/house-joint-resolution/134/text
504,822554295.9075973,353645127.4123825,4,HJRes131 Waiving certain enrollment requirements for the remainder of the One Hundred Fifth Congress with respect to any bill or joint resolution making general or continuing appropriations for fiscal year 1999 105th Congress 1997 1998,10,"Rep. Morella, Constance A. [R-MD-8]",https://www.congress.gov/bill/105th-congress/house-bill/3007/text
505,-488740756.2614765,499313713.510642,4,HJRes134 Making further continuing appropriations for the fiscal year 1999 and for other purposes 105th Congress 1997 1998,10,"Rep. Young, Don [R-AK-At Large]",https://www.congress.gov/bill/105th-congress/house-bill/4068/text
506,1385143922.9393644,-522954867.1925877,9,HR3007 Commission on the Advancement of Women and Minorities in Science Engineering and Technology Development Act 105th Congress 1997 1998,39,"Rep. Livingston, Bob [R-LA-1]",https://www.congress.gov/bill/105th-congress/house-joint-resolution/135/text
507,-2563756340.719123,688971362.5859526,18,HR4068 To make certain technical corrections in laws relating to Native Americans and for other purposes 105th Congress 1997 1998,58,"Sen. Hutchison, Kay Bailey [R-TX]",https://www.congress.gov/bill/105th-congress/senate-bill/414/text
508,-861750342.5333953,-50776912.14372139,4,HJRes135 Making further continuing appropriations for the fiscal year 1999 and for other purposes 105th Congress 1997 1998,10,"Rep. Smith, Lamar [R-TX-21]",https://www.congress.gov/bill/105th-congress/house-bill/4658/text
509,351307696.30561954,3325879224.0846376,9,S414 Ocean Shipping Reform Act of 1998 105th Congress 1997 1998,112,"Rep. Hyde, Henry J. [R-IL-6]",https://www.congress.gov/bill/105th-congress/house-bill/1902/text
510,-419124953.79639804,-1331458973.0316405,8,HR4658 To extend the date by which an automated entry exit control system must be developed 105th Congress 1997 1998,12,"Rep. Livingston, Bob [R-LA-1]",https://www.congress.gov/bill/105th-congress/house-joint-resolution/136/text
511,-922570772.0310187,-711003537.6594985,19,HR1902 Charitable Donation Antitrust Immunity Act of 1997 105th Congress 1997 1998,25,"Rep. Spence, Floyd [R-SC-2]",https://www.congress.gov/bill/105th-congress/house-bill/3616/text
512,139504482.88170004,75802994.57721795,4,HJRes136 Making further continuing appropriations for the fiscal year 1999 and for other purposes 105th Congress 1997 1998,10,"Rep. Young, C. W. Bill [R-FL-10]",https://www.congress.gov/bill/105th-congress/house-bill/4103/text
513,1165471584.6678817,-1437619387.8325946,16,HR3616 Strom Thurmond National Defense Authorization Act for Fiscal Year 1999 105th Congress 1997 1998,2886,"Rep. Ensign, John [R-NV-1]",https://www.congress.gov/bill/105th-congress/house-bill/449/text
514,803288301.5364844,-394509415.3139585,16,HR4103 Department of Defense Appropriations Act 1999 105th Congress 1997 1998,401,"Rep. Horn, Stephen [R-CA-38]",https://www.congress.gov/bill/105th-congress/house-bill/930/text
515,1065297743.295299,-681436154.8742735,3,HR449 Southern Nevada Public Land Management Act of 1998 105th Congress 1997 1998,45,"Rep. LaTourette, Steven C. [R-OH-19]",https://www.congress.gov/bill/105th-congress/house-bill/1481/text
516,3820276515.0707283,-518826165.5684873,19,HR930 Travel and Transportation Reform Act of 1998 105th Congress 1997 1998,66,"Rep. Burton, Dan [R-IN-6]",https://www.congress.gov/bill/105th-congress/house-bill/1836/text
517,-10442562827.816574,4067324940.7187133,18,HR1481 Great Lakes Fish and Wildlife Restoration Act of 1998 105th Congress 1997 1998,33,"Rep. Hill, Rick [R-MT-At Large]",https://www.congress.gov/bill/105th-congress/house-bill/3381/text
